Altitude,Temperature,u,v,k,eps
7.51041,21.0551,8.211278608272702,0.20217634239224344,0.315017,0.0108738
12.5348,21.0061,8.621106383282935,0.1966125909453429,0.306873,0.0061787
17.5691,20.9569,8.891140154131817,0.18880086251089856,0.300636,0.00421293
22.616,20.9077,9.09132850484033,0.1802366146977301,0.295912,0.00316318
27.6757,20.8583,9.24987336118447,0.17142766885750932,0.292156,0.00251789
32.748,20.8088,9.380871334784041,0.1625932071984252,0.289021,0.00208375
37.8331,20.7591,9.492295404612195,0.1538227076156768,0.286313,0.00177274
42.931,20.7094,9.589119375883422,0.14515814257938514,0.283918,0.00153951
48.0418,20.6595,9.674632658955852,0.13663080898825364,0.281763,0.00135845
53.1654,20.6095,9.751123696381908,0.12824624617996583,0.279802,0.00121402
58.3018,20.5593,9.820247115759972,0.1200188593843898,0.278002,0.00109629
63.4512,20.5091,9.883240779740134,0.11193464647560758,0.276338,0.000998611
68.6136,20.4587,9.941053557592486,0.104005736273403,0.274793,0.000916354
73.7889,20.4082,9.994449498941805,0.09621702345163032,0.27335,0.000846216
78.9773,20.3575,10.043994205026314,0.08857826707381816,0.271998,0.000785759
84.1787,20.3067,10.090159002432351,0.08107072550153975,0.270728,0.000733155
89.3932,20.2558,10.133475995481707,0.07367812019879263,0.269531,0.000687007
94.6208,20.2048,10.174090314142385,0.06643265818944225,0.268399,0.000646228
99.8615,20.1537,10.212302117433184,0.05931688772763027,0.267326,0.000609962
105.115,20.1024,10.248510788566184,0.05230092487266076,0.266305,0.000577525
110.383,20.051,10.282718813980349,0.045404614463189094,0.265332,0.000548365
115.663,19.9994,10.315228839133448,0.03863034959201249,0.264401,0.000522029
120.957,19.9477,10.346238069192552,0.031943343450127094,0.263508,0.000498144
126.264,19.8959,10.375748990596627,0.0253634408761887,0.262649,0.000476401
131.584,19.844,10.403862070758434,0.01888813209468704,0.26182,0.00045654
136.918,19.7919,10.430877468696774,0.012499965359763578,0.261017,0.000438338
142.265,19.7397,10.456694716998884,0.006201450446928563,0.260237,0.000421606
147.626,19.6874,10.481415526297008,-3.465164228155631e-17,0.259477,0.00040618
153.0,19.635,10.505239588197188,-0.006119327951370729,0.258733,0.000391919
158.387,19.5824,10.528165659479939,-0.012166455826511083,0.258002,0.000378702
163.788,19.5297,10.550194983364738,-0.018131461206093314,0.257282,0.000366422
169.203,19.4768,10.571527251457635,-0.024029286060465938,0.256571,0.000354987
174.632,19.4238,10.592063239565345,-0.02984749819479069,0.255865,0.000344315
180.074,19.3707,10.611902171881146,-0.0355985298039054,0.255162,0.000334335
185.529,19.3174,10.631144515817802,-0.041284890663320306,0.254461,0.000324983
190.999,19.2641,10.649689803962548,-0.04690407099752538,0.253758,0.000316202
196.482,19.2105,10.667738971140908,-0.05246109035754092,0.253052,0.000307943
201.979,19.1569,10.685191549940123,-0.05795343896785689,0.25234,0.00030016
207.49,19.1031,10.702145521333984,-0.06340347144263844,0.251621,0.000292813
213.014,19.0492,10.71860461498094,-0.06878142052390289,0.250893,0.000285867
218.553,18.9951,10.73456634444203,-0.07410713105030559,0.250154,0.000279288
224.105,18.9409,10.750129933910525,-0.07939303521668435,0.249401,0.000273046
229.672,18.8866,10.765296626605911,-0.0846292106037114,0.248634,0.000267116
235.252,18.8321,10.780067665747671,-0.08980573479205893,0.247851,0.000261473
240.847,18.7775,10.79444056489684,-0.09494245262038296,0.24705,0.000256094
246.456,18.7227,10.8084165672729,-0.10002944166935507,0.246229,0.000250961
252.078,18.6678,10.82209489706913,-0.10507913413381371,0.245387,0.000246054
257.715,18.6128,10.835475554285527,-0.11009153001375845,0.244522,0.000241356
263.366,18.5577,10.848459314728816,-0.11505419711435147,0.243632,0.000236852
269.031,18.5024,10.861145402592271,-0.11997956763043081,0.242717,0.000232529
274.711,18.4469,10.873633042069173,-0.1248800737568345,0.241774,0.000228371
280.405,18.3913,10.885725027992448,-0.12972092868455848,0.240803,0.000224369
286.113,18.3356,10.897618565529173,-0.13453691922260705,0.239801,0.00022051
291.835,18.2798,10.90921318726658,-0.13932553559546948,0.238767,0.000216785
297.572,18.2238,10.9206118470564,-0.1440694427400005,0.2377,0.000213183
303.323,18.1676,10.931810815240182,-0.14879840791418386,0.236599,0.000209695
309.089,18.1114,10.942712110844132,-0.15349007650385268,0.235461,0.000206314
314.869,18.0549,10.953416201281012,-0.1581469582845185,0.234286,0.000203032
320.664,17.9984,10.963921843331338,-0.1627789756755087,0.233072,0.000199842
326.474,17.9417,10.974129812801833,-0.167373696481985,0.231818,0.000196737
332.298,17.8848,10.98423855807905,-0.17195598509362323,0.230522,0.00019371
338.136,17.8278,10.99414885496971,-0.17651340931558562,0.229182,0.000190756
343.99,17.7707,11.003861946693302,-0.1810360467285448,0.227798,0.000187869
349.858,17.7134,11.013375346810856,-0.18554374217115568,0.226367,0.000185045
355.741,17.656,11.022790765954614,-0.19002908299960075,0.224889,0.000182278
361.638,17.5984,11.032006493492336,-0.19449948185769797,0.223362,0.000179564
367.551,17.5407,11.041025015862989,-0.19893509390679173,0.221784,0.000176898
373.478,17.4829,11.049845089847084,-0.20334584156620944,0.220153,0.000174277
379.42,17.4249,11.058663920611696,-0.20776651164495494,0.218469,0.000171698
385.378,17.3668,11.067185078796479,-0.21214988513918695,0.216729,0.000169155
391.35,17.3085,11.075608256007468,-0.21651090401925316,0.214933,0.000166647
397.337,17.25,11.083930965805694,-0.2208694131238089,0.213077,0.000164171
403.339,17.1915,11.092154451410645,-0.22521549003352725,0.211161,0.000161722
409.357,17.1327,11.100178245409555,-0.22954662497289707,0.209184,0.0001593
415.389,17.0739,11.10810281521519,-0.2338653277174291,0.207142,0.0001569
421.437,17.0148,11.115926917608064,-0.23818152068645107,0.205034,0.000154522
427.5,16.9557,11.123552571614383,-0.24247284926579696,0.20286,0.000152164
433.578,16.8964,11.131178225620701,-0.2467641778451431,0.200615,0.000149822
439.671,16.8369,11.138602944801498,-0.2510504868734687,0.1983,0.000147497
445.78,16.7773,11.145928439789019,-0.2553243637069567,0.195911,0.000145187
451.904,16.7176,11.153252691557054,-0.25960816295977207,0.193447,0.00014289
458.044,16.6577,11.160376008499568,-0.26388694266156737,0.190906,0.000140607
464.199,16.5976,11.16739885802932,-0.26816321258785214,0.188285,0.000138336
470.369,16.5375,11.17442046433959,-0.272449404933465,0.185582,0.000136079
