Altitude,Temperature,u,v,k,eps
7.51041,21.0424,7.676645317038953,0.25855734177144385,0.435773,0.0177052
12.5348,20.9939,8.160611728865394,0.2567659111030283,0.424286,0.0100779
17.5691,20.9454,8.480916476868083,0.25047941709339394,0.415283,0.00688393
22.616,20.8967,8.719624060819967,0.24228132195761476,0.408243,0.00517736
27.6757,20.8479,8.909773240380254,0.2331248099279589,0.402394,0.00412708
32.748,20.799,9.067852416262934,0.22344535993051945,0.397301,0.00341917
37.8331,20.75,9.203179226446554,0.2134472328295897,0.392722,0.00291104
42.931,20.7008,9.321538787746487,0.20327228570995576,0.388512,0.00252916
48.0418,20.6515,9.426757748586622,0.1929923645175489,0.384581,0.00223197
53.1654,20.6021,9.521498916394597,0.18265997261724903,0.380867,0.00199426
58.3018,20.5526,9.607682755422122,0.17228984289395838,0.37733,0.00179988
63.4512,20.5029,9.68675732988298,0.16191214209685797,0.373938,0.00163804
68.6136,20.4531,9.759805866426289,0.1515473647774652,0.37067,0.00150122
73.7889,20.4032,9.827696696785887,0.14119550730722616,0.367509,0.00138407
78.9773,20.3532,9.89111849791669,0.13087153804511203,0.364441,0.00128265
84.1787,20.303,9.950617144163989,0.12058006124443946,0.361455,0.00119401
89.3932,20.2527,10.00666641756742,0.11031554708410797,0.358543,0.00111588
94.6208,20.2023,10.059641059734822,0.10008628576007544,0.355698,0.0010465
99.8615,20.1518,10.109836579928622,0.0899116234819454,0.352913,0.000984497
105.115,20.1011,10.157591097618594,0.07975447623490076,0.350184,0.000928753
110.383,20.0503,10.203031753333118,0.06965768425754286,0.347506,0.000878373
115.663,19.9994,10.246556090801048,0.05957587152481861,0.344876,0.000832623
120.957,19.9483,10.288069215595714,0.049552570183322986,0.342289,0.000790895
126.264,19.8972,10.32787101301589,0.039566128268238375,0.339743,0.000752687
131.584,19.8459,10.36616232792856,0.029608713831807004,0.337236,0.000717573
136.918,19.7944,10.402945924337132,0.019700134960386143,0.334766,0.000685195
142.265,19.7429,10.438322224675105,0.00983647568009602,0.332329,0.000655248
147.626,19.6912,10.472490691807751,-9.844030456402007e-17,0.329925,0.000627471
153.0,19.6393,10.50545408973849,-0.009789483993544946,0.327551,0.000601638
158.387,19.5874,10.537212418467314,-0.01953197630053874,0.325206,0.000577554
163.788,19.5353,10.568064181291296,-0.029259032928976518,0.322889,0.000555049
169.203,19.4831,10.597913101782057,-0.03893702577544249,0.320599,0.000533975
174.632,19.4307,10.62675779793789,-0.048575858883116066,0.318333,0.000514201
180.074,19.3782,10.654799114625787,-0.05818336419975568,0.316092,0.000495611
185.529,19.3256,10.68203705184574,-0.06775954172536111,0.313874,0.000478105
190.999,19.2729,10.708472991599457,-0.07729448741675339,0.311677,0.00046159
196.482,19.22,10.734106933886938,-0.08678820127393297,0.309502,0.000445987
201.979,19.167,10.759136959571759,-0.09626832333101577,0.307347,0.000431224
207.49,19.1138,10.783466792225544,-0.105701225484586,0.305212,0.000417235
213.014,19.0606,10.807095049846588,-0.11509681177782308,0.303096,0.000403962
218.553,19.0072,10.830221195300163,-0.1244728182016635,0.300998,0.000391353
224.105,18.9536,10.852746188154493,-0.13381542473904967,0.298917,0.000379359
229.672,18.8999,10.874671410411281,-0.14311472734680325,0.296854,0.000367939
235.252,18.8461,10.896094520500602,-0.15239445008515998,0.294806,0.000357052
240.847,18.7922,10.917016900424168,-0.16164468891094197,0.292774,0.000346663
246.456,18.7381,10.937340891751894,-0.1708417197639122,0.290758,0.00033674
252.078,18.6838,10.957362233777438,-0.18003690673842343,0.288756,0.000327252
257.715,18.6295,10.976783805205438,-0.18918878978330184,0.286769,0.000318172
263.366,18.575,10.995905491334662,-0.1983190208633633,0.284795,0.000309476
269.031,18.5204,11.014526447298133,-0.20741976803085005,0.282835,0.000301139
274.711,18.4656,11.032748477531044,-0.21648504321646242,0.280888,0.000293142
280.405,18.4107,11.050570200031691,-0.22552475046337875,0.278953,0.000285463
286.113,18.3556,11.068092037233566,-0.234542805745479,0.27703,0.000278086
291.835,18.3004,11.085213566703175,-0.243535293088883,0.275119,0.000270993
